time,level,level_2,air_flow,air_flow_2,brightness
2021-10-17 20:00:00,64.28400219325665,52.318791677333685,15.114886732440857,821.4477297041151,105.06333236694336
2021-10-18 00:00:00,74.26884590784708,51.758916837197766,14.792598311771297,829.8384633594089,104.93208436965942
2021-10-18 04:00:00,74.25624417750925,50.51839430332184,14.843155224260505,832.1289287355211,104.66458330154418
2021-10-18 08:00:00,74.63708275490337,52.43034675651126,15.082842312507006,819.3027813805475,104.62874972025551
2021-10-18 12:00:00,69.6418307542801,45.69153852551072,14.663912683901962,819.7655391481187,104.78708356221516
2021-10-18 16:00:00,70.42556688829704,49.71228155140524,15.22241543490752,799.5235766304863,104.94416672388712
2021-10-18 20:00:00,68.55737624654064,51.38721539907985,15.20853721330389,787.3253292507595,105.07083517710367
2021-10-19 00:00:00,72.25194697909885,53.69999632702933,15.741265238655938,785.063077375624,104.92666778564453
2021-10-19 04:00:00,72.74108530892266,57.38387184540431,15.967271154367172,751.6178465313382,104.85250120162964
2021-10-19 08:00:00,74.25617355823516,56.14840935336219,15.792576218734274,771.1786233901978,104.78958444595337
2021-10-19 12:00:00,71.0482737938563,55.5634987394015,15.575294642292867,791.6672972149319,104.9208345413208
2021-10-19 16:00:00,71.94263209501902,54.39532847245534,15.359924260268532,798.684712600708,105.13833195368449
2021-10-19 20:00:00,71.07427617576387,54.51374726772308,15.203478715921204,789.5399464713203,105.1641666094462
2021-10-20 00:00:00,73.85260548459159,56.82735716395908,15.867351543540678,769.6484248903063,105.03124952316284
2021-10-20 04:00:00,74.96511169274648,57.60675278107325,16.130215402862532,787.194161605835,105.13708372116088
2021-10-20 08:00:00,67.35551875167423,62.63638834026125,17.400639248860426,770.9337494744195,105.06833295822145
2021-10-20 12:00:00,66.38602935738034,62.25527117870472,17.35459377937847,759.4216528786553,105.0
2021-10-20 16:00:00,64.82637503147126,62.06897763146295,17.24458759415553,750.4311674965752,105.0
2021-10-20 20:00:00,65.48547728697459,61.93986591939573,17.204881296074333,721.2802492480807,105.0
2021-10-21 00:00:00,62.835104160838654,59.38111463961778,16.497240594360562,682.995447784,105.0
2021-10-21 04:00:00,62.78997892936071,58.744474691940994,16.32016899526119,677.5168166796367,105.38499876658122
2021-10-21 08:00:00,67.11003741423289,59.80255250662092,16.61287648450445,770.8776738272772,105.83749990463257
2021-10-21 12:00:00,67.30269248684247,59.803961699008944,16.612187976981875,764.0141098870172,104.78041524887084
2021-10-21 16:00:00,67.48470152815183,59.85174636046092,16.62692179899402,753.8108264923096,104.99041611353556
2021-10-21 20:00:00,67.86651133762466,58.9553950296508,16.541389931369032,797.157143995497,104.69291763305664
2021-10-22 00:00:00,62.97696168488926,56.77485537661447,15.770638599566414,723.7732704586452,104.95916662216186
2021-10-22 04:00:00,67.52582613803722,55.55615159802967,15.43516383310159,786.302321158515,105.4020848274231
2021-10-22 08:00:00,68.19318113945148,55.89522513857594,15.529909260107411,792.5918947431776,105.48333358764648
2021-10-22 12:00:00,71.31020549933116,57.20053780299645,15.894590282367938,799.8283826616075,106.66958230336508
2021-10-22 16:00:00,73.31711689366234,54.81369626036396,15.46040261205198,790.3670898861355,108.18541717529295
2021-10-22 20:00:00,75.22112433027338,50.82209357985743,14.245798648821218,790.281544219123,107.83124933242796
2021-10-23 00:00:00,73.65717315232314,53.84863095866309,14.963341741446865,762.2938318464492,104.8624997138977
2021-10-23 04:00:00,71.65049111578199,57.74562215672599,16.102794871065353,757.9609212027656,104.83175005594887
2021-10-23 08:00:00,69.15989048348533,56.43634699715509,15.683698063178197,790.2440736134847,105.00208212534586
2021-10-23 12:00:00,73.21713014178806,57.52212239238951,15.983700317765276,793.4956265979343,104.9295833269755
2021-10-23 16:00:00,73.20709343795424,59.26570126281844,16.468470163423415,803.810726568434,105.08791742324829
2021-10-23 20:00:00,76.99108873561576,54.10310073539063,15.027474120469162,782.9167779286703,105.0020833015442
2021-10-24 00:00:00,77.34662725307324,53.10002169564918,14.783387899542648,799.9697524388631,104.9900001525879
2021-10-24 04:00:00,75.947049663685,52.70547854171859,14.697679366417642,783.8862481647068,105.084166431427
2021-10-24 08:00:00,78.13102610641056,55.529800085888965,15.435779240589808,777.8727069218953,105.14374837875366
2021-10-24 12:00:00,75.5346520529853,58.18087140056822,16.171657661859264,772.2483626471626,105.25125087102256
2021-10-24 16:00:00,75.04174437081372,57.08026826779048,16.360909070432655,798.4540163887872,105.38291610081993
2021-10-24 20:00:00,78.01257329958456,55.63410881625281,15.515995173479158,801.6384992811415,104.93458366394044
2021-10-25 00:00:00,77.2118029806349,55.70032448185815,15.48044541934028,795.560424762302,105.27750062942503
2021-10-25 04:00:00,75.50564710232946,54.21400887356864,15.239997788308562,797.5119060940212,105.02791582743326
2021-10-25 08:00:00,72.9041990419229,51.45690288058034,14.81435822310491,809.3865118238662,105.42874841690065
2021-10-25 12:00:00,70.5852533949746,51.85613515597802,14.849021389660871,800.1121251424154,106.14666608174642
2021-10-25 16:00:00,68.23519112401539,52.45945948958397,14.594399173254216,771.4739491992526,110.00666567484538
2021-10-25 20:00:00,68.29533485836453,51.95377267400424,14.670940136046752,771.1000639809503,109.6379178682963
2021-10-26 00:00:00,75.1178980394646,54.25517229504055,15.257924274752856,799.1529415130615,105.98583307266236
2021-10-26 04:00:00,72.49289995387748,57.00582274092568,16.00577032489279,785.9754956987169,105.41916618347167
2021-10-26 08:00:00,74.16488556332058,53.14785552925534,15.258724609910002,803.1166592068142,105.3220840771993
2021-10-26 12:00:00,74.54544536243252,54.9885287920634,15.279146008051862,801.9663018544514,105.1566663424174
2021-10-26 16:00:00,71.69081402914024,53.70709798468484,14.92396540038614,777.3155804104275,104.90708401997884
2021-10-26 20:00:00,71.80148346424103,52.66660697592629,14.860523977095172,801.9608811060588,104.67333374023436
2021-10-27 00:00:00,71.34522885481516,52.17083390244731,14.730099456769132,817.9519430584378,104.9454166094462
2021-10-27 04:00:00,72.50271539158291,52.26350275189788,14.84558137331217,813.1057876586914,104.9449997584025
2021-10-27 08:00:00,72.27274845838546,53.77304249472088,14.942695251074102,770.6637681961059,105.09916620254516
2021-10-27 12:00:00,71.51785787873798,53.56806429359648,15.004905413622303,784.6553695890639,105.10874996185302
2021-10-27 16:00:00,71.58309074640275,55.51980917884244,15.426520580645311,800.1195734024047,105.14708382288616
2021-10-27 20:00:00,71.3166454911232,55.95567230615351,15.549092057581852,759.6269825405544,104.87999986012775
2021-10-28 00:00:00,68.88505240943697,60.387700254387326,16.777901310164754,750.4956244150798,104.76833238601684
2021-10-28 04:00:00,70.65216267903646,58.58932185173035,16.277114186115703,757.8592892540826,104.7929170290629
2021-10-28 08:00:00,72.13614388306935,55.40580876226779,15.399500052214368,783.8409843020969,104.95749979019163
2021-10-28 12:00:00,69.96923561096192,56.23367421008923,15.624987379099892,759.7913471009996,104.76625102361044
2021-10-28 16:00:00,65.77592546542486,60.121111424764,16.7078894029061,750.0769316567315,105.105415058136
2021-10-28 20:00:00,67.3974565161599,55.84418310986625,15.707023275560802,774.6438850190905,105.17375011444092
2021-10-29 00:00:00,64.43163251744376,61.81879656182395,17.169952284059825,750.7499794642131,105.38458388646444
2021-10-29 04:00:00,63.68810244268841,61.53847952286402,17.096101974684093,728.6631032943726,104.98833395640057
2021-10-29 08:00:00,62.3724820362197,61.510979531870944,17.085769419206514,707.880530336168,104.79124975204468
2021-10-29 12:00:00,60.03477946917216,62.31588252517912,17.3675669643614,699.9562166637844,107.04958143234252
2021-10-29 16:00:00,59.39578044480748,61.1249629272355,17.093588619099723,816.4275367736816,107.91875003178914
